EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
1973,46,Male,Technical Degree,Divorced,Research & Development,Human Resources,Non-Travel,10,1,2.0,89,4,5,1.0,3,Yes,11,2,34,6,4.0,12,8,11,14,No,2
1974,50,Male,Technical Degree,Single,Research & Development,Sales Representative,Travel_Rarely,16,1,3.0,41,3,5,3.0,9,Yes,19,1,9,4,1.0,3,7,13,2,Yes,2
1975,47,Female,Life Sciences,Divorced,Development,Sales Representative,Travel_Rarely,26,3,3.0,42,4,4,4.0,4,Yes,19,1,11,2,2.0,10,14,12,13,No,3
1976,56,Male,Marketing,Single,Research & Development,Healthcare Representative,Travel_Rarely,8,2,3.0,35,1,2,4.0,1,Yes,15,1,9,4,,17,3,14,5,No,2
1977,44,Male,Technical Degree,Divorced,Finance,Sales Representative,Non-Travel,9,3,1.0,92,2,4,2.0,1,Yes,20,3,33,0,1.0,17,7,5,7,No,3
1978,53,Male,Medical,Single,Research & Development,Research Scientist,Travel_Rarely,9,2,3.0,67,3,5,1.0,0,Yes,21,1,23,3,3.0,9,13,11,12,No,3
1979,46,Male,Life Sciences,Single,Research & Development,Manufacturing Director,Travel_Rarely,2,3,1.0,79,3,4,4.0,7,No,10,4,27,2,2.0,16,4,4,14,No,2
1980,55,Male,Human Resources,Divorced,Sales,Sales Representative,Travel_Rarely,13,1,1.0,81,4,5,4.0,1,Yes,20,2,21,1,2.0,12,2,8,5,No,3
1981,50,Male,Other,Married,Development,Laboratory Technician,Travel_Frequently,13,4,4.0,69,1,1,2.0,2,Yes,22,3,15,6,3.0,13,0,8,9,No,3
1982,54,Male,Marketing,Divorced,Human Resources,Research Scientist,Travel_Rarely,23,2,1.0,37,1,1,2.0,1,Yes,13,3,12,0,2.0,6,12,2,10,No,2
1983,44,Female,Life Sciences,Married,Sales,Research Scientist,Non-Travel,23,5,1.0,90,1,3,3.0,3,Yes,21,4,22,0,1.0,9,9,8,2,No,2
1984,50,Female,Other,Single,Data Science,Sales Executive,Non-Travel,4,5,2.0,37,3,2,1.0,0,No,19,1,13,3,1.0,2,4,12,11,No,2
1985,21,Female,Other,Divorced,Development,Healthcare Representative,Travel_Frequently,25,1,3.0,63,4,1,4.0,2,Yes,20,3,31,2,3.0,1,10,14,4,No,3
1986,39,Female,Human Resources,Divorced,Finance,Manager,Non-Travel,24,3,1.0,89,3,5,3.0,4,Yes,14,3,2,0,2.0,18,5,12,8,Yes,2
1987,19,Male,Technical Degree,Divorced,Development,Manager,Non-Travel,12,3,3.0,86,3,4,1.0,9,No,11,4,26,2,4.0,6,3,8,7,No,3
1988,27,Female,Human Resources,Married,Data Science,Human Resources,Travel_Frequently,17,1,1.0,75,2,4,3.0,0,No,11,4,18,2,2.0,4,6,1,5,No,1
1989,22,Female,Technical Degree,Married,Data Science,Manufacturing Director,Travel_Rarely,2,5,4.0,51,4,3,1.0,3,No,24,1,21,5,3.0,2,2,4,8,Yes,4
1990,27,Male,Technical Degree,Single,Data Science,Sales Executive,Travel_Frequently,13,5,2.0,69,2,4,1.0,5,Yes,16,2,0,0,4.0,1,6,10,1,No,2
1991,50,Male,Life Sciences,Married,Human Resources,Manager,Travel_Rarely,29,3,1.0,74,1,1,4.0,3,No,16,2,4,2,1.0,5,13,1,12,No,2
1992,55,Female,Life Sciences,Married,Research & Development,Healthcare Representative,Travel_Rarely,18,2,3.0,84,3,4,1.0,6,No,15,1,32,3,1.0,13,0,0,10,No,3
1993,30,Female,Marketing,Single,Development,Manager,Non-Travel,28,4,4.0,80,4,1,2.0,6,No,10,2,18,0,4.0,6,6,6,8,No,3
1994,48,Male,Technical Degree,Divorced,Research & Development,Laboratory Technician,Travel_Frequently,28,2,3.0,34,1,1,4.0,5,Yes,21,4,5,3,4.0,1,0,3,9,No,4
1995,53,Female,Other,Divorced,Research & Development,Research Scientist,Non-Travel,27,5,4.0,42,4,2,2.0,8,Yes,22,4,14,3,3.0,10,12,4,12,No,4
1996,41,Male,Medical,Single,Finance,Manager,Non-Travel,15,2,2.0,57,3,3,3.0,1,No,21,4,32,2,2.0,2,10,3,9,No,3
1997,32,Male,Marketing,Divorced,Data Science,Sales Executive,Travel_Rarely,8,4,4.0,91,4,5,3.0,9,Yes,12,2,23,2,1.0,8,0,5,5,Yes,2
1998,46,Male,Life Sciences,Married,Human Resources,Sales Representative,Non-Travel,15,2,3.0,53,1,1,1.0,7,Yes,18,2,26,5,2.0,7,1,10,8,No,2
1999,25,Male,Human Resources,Single,Finance,Sales Representative,Travel_Frequently,1,2,3.0,36,2,3,1.0,7,Yes,19,3,10,6,1.0,10,1,1,11,No,3
2000,22,Female,Marketing,Single,Sales,Sales Representative,Non-Travel,20,2,1.0,67,3,5,2.0,9,Yes,10,3,22,5,2.0,17,3,7,3,No,1
2001,46,Male,Marketing,Single,Human Resources,Sales Executive,Non-Travel,10,2,4.0,66,2,4,2.0,3,Yes,11,3,32,0,1.0,0,12,3,4,No,2
2002,21,Male,Marketing,Divorced,Research & Development,Manufacturing Director,Travel_Rarely,12,1,3.0,97,3,3,2.0,5,No,17,2,28,5,2.0,14,0,7,1,No,3
2003,29,Female,Marketing,Single,Human Resources,Sales Representative,Travel_Frequently,5,5,1.0,71,1,3,3.0,5,No,16,3,30,1,3.0,3,3,2,2,No,2
2004,19,Male,Medical,Single,Data Science,Human Resources,Non-Travel,9,4,2.0,34,3,3,2.0,4,No,18,4,0,0,1.0,3,1,11,0,No,2
2005,44,Female,Human Resources,Single,Sales,Healthcare Representative,Travel_Rarely,23,5,3.0,93,2,4,4.0,0,No,19,2,33,3,3.0,9,3,11,3,No,3
2006,48,Female,Human Resources,Divorced,Data Science,Research Scientist,Non-Travel,8,1,1.0,79,3,4,4.0,2,Yes,21,1,17,5,1.0,10,3,10,11,No,3
2007,53,Female,Human Resources,Married,Sales,Sales Representative,Travel_Frequently,16,1,3.0,44,1,3,3.0,6,No,24,2,17,5,1.0,17,8,4,1,No,3
2008,53,Male,Technical Degree,Single,Finance,Sales Executive,Non-Travel,14,1,4.0,82,3,2,2.0,7,No,24,3,5,6,1.0,14,8,11,11,Yes,3
2009,43,Female,Other,Married,Research & Development,Sales Representative,Non-Travel,27,1,1.0,54,2,1,2.0,1,Yes,24,2,0,5,2.0,2,0,2,14,No,4
2010,44,Female,Human Resources,Divorced,Sales,Manager,Travel_Rarely,25,2,4.0,38,1,4,1.0,2,Yes,21,3,29,2,1.0,6,4,11,1,No,3
2011,22,Male,Marketing,Divorced,Sales,Sales Representative,Non-Travel,13,5,2.0,67,2,2,4.0,3,Yes,13,3,3,3,3.0,6,6,14,0,No,2
2012,37,Female,Marketing,Divorced,Sales,Laboratory Technician,Travel_Rarely,23,3,4.0,51,3,4,3.0,4,Yes,13,1,31,5,2.0,16,3,12,9,No,2
2013,28,Female,Human Resources,Divorced,Human Resources,Laboratory Technician,Travel_Frequently,21,4,1.0,78,4,3,2.0,2,No,16,1,9,4,2.0,19,11,6,11,No,2
2014,27,Female,Human Resources,Married,Finance,Sales Representative,Non-Travel,13,1,3.0,97,2,2,1.0,4,Yes,10,4,4,4,1.0,15,4,14,1,Yes,1
2015,57,Female,Marketing,Single,Human Resources,Research Scientist,Travel_Frequently,5,5,1.0,44,3,5,3.0,7,Yes,19,3,8,3,4.0,15,1,2,3,No,3
2016,55,Female,Technical Degree,Divorced,Research & Development,Sales Executive,Travel_Frequently,16,1,4.0,94,4,1,3.0,7,Yes,21,2,4,5,2.0,7,2,14,5,No,3
2017,23,Male,Life Sciences,Divorced,Sales,Human Resources,Non-Travel,26,1,4.0,83,4,1,4.0,1,Yes,18,1,10,6,1.0,2,6,11,12,No,2
2018,25,Female,Life Sciences,Married,Finance,Human Resources,Travel_Rarely,11,1,3.0,59,1,4,2.0,5,Yes,11,1,34,1,3.0,19,9,7,11,Yes,2
2019,40,Female,Human Resources,Married,Finance,Sales Representative,Travel_Frequently,22,1,2.0,49,4,1,3.0,3,Yes,24,3,26,6,4.0,14,12,8,6,No,3
2020,43,Male,Medical,Divorced,Development,Sales Representative,Travel_Frequently,5,1,1.0,62,2,5,1.0,8,No,10,2,3,1,2.0,0,14,12,6,No,1
2021,29,Male,Human Resources,Single,Research & Development,Laboratory Technician,Non-Travel,13,4,3.0,36,2,2,1.0,9,No,16,1,9,0,4.0,9,6,11,6,No,2
2022,43,Male,Human Resources,Single,Finance,Research Scientist,Non-Travel,28,5,3.0,37,4,2,3.0,1,No,15,1,32,0,2.0,1,3,1,14,No,3
2023,30,Female,Life Sciences,Divorced,Sales,Sales Representative,Non-Travel,11,1,3.0,57,3,3,1.0,7,Yes,21,2,7,6,4.0,6,11,2,3,No,4
2024,57,Male,Marketing,Married,Sales,Human Resources,Non-Travel,25,1,1.0,74,2,2,3.0,0,Yes,12,1,23,5,4.0,13,0,11,11,No,2
2025,35,Female,Human Resources,Divorced,Finance,Sales Executive,Non-Travel,19,1,1.0,40,2,4,,5,No,10,2,32,6,3.0,15,0,12,4,No,2
2026,42,Female,Marketing,Divorced,Human Resources,Manufacturing Director,Non-Travel,3,1,1.0,60,1,5,3.0,9,No,21,3,18,0,4.0,14,3,6,13,No,3
2027,50,Male,Marketing,Married,Research & Development,Manager,Travel_Rarely,15,2,2.0,41,3,3,3.0,0,No,14,1,1,2,,6,3,4,10,No,2
2028,57,Male,Medical,Divorced,Sales,Sales Representative,Travel_Frequently,7,2,3.0,80,4,4,3.0,1,No,19,3,10,1,1.0,12,5,9,11,No,3
2029,29,Female,Marketing,Divorced,Finance,Sales Representative,Travel_Rarely,7,3,4.0,73,3,4,1.0,2,Yes,23,2,34,3,2.0,9,6,6,2,No,4
2030,53,Male,Life Sciences,Divorced,Sales,Research Scientist,Travel_Rarely,6,1,4.0,79,1,4,3.0,8,No,13,3,16,6,3.0,8,8,1,0,No,3
2031,21,Female,Technical Degree,Married,Finance,Manufacturing Director,Non-Travel,3,3,3.0,46,1,1,4.0,4,Yes,14,3,2,5,2.0,8,8,13,13,No,1
2032,22,Male,Technical Degree,Single,Research & Development,Healthcare Representative,Travel_Frequently,13,4,4.0,64,3,4,3.0,9,Yes,10,3,21,5,,5,9,13,7,No,2
2033,54,Male,Other,Single,Finance,Sales Executive,Travel_Rarely,7,3,2.0,30,1,1,2.0,9,Yes,10,4,34,4,2.0,11,11,3,9,No,2
2034,25,Male,Human Resources,Married,Development,Sales Executive,Non-Travel,5,5,2.0,58,1,2,,1,No,14,2,20,1,3.0,19,14,0,10,No,2
2035,59,Female,Life Sciences,Single,Finance,Laboratory Technician,Non-Travel,23,2,1.0,80,1,1,4.0,9,No,15,2,24,1,2.0,19,11,14,6,Yes,1
2036,45,Male,Marketing,Divorced,Finance,Laboratory Technician,Travel_Frequently,18,2,1.0,93,3,4,3.0,4,No,14,2,1,1,1.0,13,4,4,13,No,2
2037,48,Female,Technical Degree,Single,Research & Development,Research Director,Travel_Rarely,22,1,1.0,33,1,5,2.0,4,Yes,11,2,0,6,2.0,19,9,7,8,No,1
2038,26,Female,Life Sciences,Divorced,Finance,Human Resources,Travel_Rarely,8,1,1.0,57,4,5,3.0,0,Yes,18,2,6,0,1.0,6,10,0,13,No,3
2039,46,Female,Technical Degree,Single,Research & Development,Sales Executive,Travel_Rarely,17,4,1.0,45,4,2,2.0,2,No,14,1,19,2,1.0,7,2,6,9,Yes,2
2040,31,Female,Marketing,Married,Development,Research Scientist,Non-Travel,20,4,4.0,92,2,4,1.0,4,Yes,20,1,5,6,1.0,7,2,6,3,No,3
2041,57,Male,Technical Degree,Single,Research & Development,Research Scientist,Travel_Frequently,27,5,4.0,82,4,1,1.0,8,No,20,1,20,3,4.0,7,14,6,11,Yes,3
2042,58,Female,Human Resources,Single,Sales,Manufacturing Director,Travel_Frequently,1,1,1.0,46,2,5,4.0,9,Yes,14,3,34,0,2.0,1,5,14,14,No,2
2043,39,Female,Human Resources,Single,Research & Development,Research Scientist,Travel_Rarely,14,1,2.0,69,3,3,4.0,0,Yes,19,3,7,6,4.0,13,0,0,11,No,4
2044,28,Male,Other,Married,Development,Sales Representative,Non-Travel,17,4,4.0,42,1,4,3.0,7,Yes,18,2,3,2,4.0,9,6,11,4,No,3
2045,40,Female,Other,Single,Data Science,Human Resources,Travel_Rarely,10,4,2.0,81,4,4,4.0,0,Yes,12,4,15,1,2.0,17,2,10,4,No,2
2046,18,Male,Technical Degree,Married,Finance,Sales Representative,Travel_Frequently,12,4,2.0,87,2,3,3.0,8,Yes,14,2,2,2,1.0,17,4,2,12,No,2
2047,54,Female,Life Sciences,Divorced,Research & Development,Manager,Non-Travel,16,2,3.0,66,3,5,1.0,5,Yes,24,1,6,0,4.0,17,6,10,6,No,4
2048,38,Male,Human Resources,Single,Finance,Sales Executive,Travel_Rarely,14,3,,90,2,3,1.0,0,Yes,22,2,1,6,4.0,15,6,1,12,No,3
2049,43,Female,Life Sciences,Married,Human Resources,Human Resources,Travel_Rarely,27,3,1.0,63,1,2,2.0,7,No,21,3,0,1,3.0,19,8,14,8,No,2
2050,53,Male,Life Sciences,Married,Sales,Healthcare Representative,Non-Travel,16,1,2.0,99,4,1,3.0,4,Yes,14,2,0,6,2.0,4,0,14,7,No,2
2051,40,Female,Technical Degree,Single,Sales,Healthcare Representative,Travel_Frequently,8,2,4.0,46,3,1,1.0,6,Yes,11,1,6,0,4.0,19,2,4,6,No,3
2052,18,Female,Life Sciences,Divorced,Human Resources,Manager,Non-Travel,23,4,3.0,49,2,5,1.0,6,No,20,2,23,3,2.0,4,8,1,13,No,4
2053,57,Male,Human Resources,Married,Human Resources,Human Resources,Travel_Rarely,28,1,3.0,88,3,3,3.0,6,No,13,3,4,1,2.0,19,7,12,0,No,2
2054,32,Male,Marketing,Single,Research & Development,Research Director,Travel_Rarely,10,2,2.0,98,2,4,2.0,5,No,20,4,20,2,4.0,9,1,13,11,No,2
2055,38,Male,Other,Divorced,Human Resources,Research Director,Travel_Rarely,29,5,3.0,62,2,4,2.0,7,No,20,1,27,0,2.0,16,7,4,9,No,3
2056,26,Male,Marketing,Married,Data Science,Research Director,Travel_Rarely,17,2,3.0,46,1,4,2.0,8,Yes,11,2,17,4,1.0,12,7,4,12,No,2
2057,26,Female,Life Sciences,Married,Finance,Sales Executive,Travel_Frequently,27,1,4.0,86,1,2,2.0,1,Yes,14,3,23,2,4.0,16,1,3,5,No,3
2058,27,Female,Marketing,Divorced,Finance,Sales Executive,Travel_Frequently,29,3,2.0,30,2,2,1.0,6,No,19,1,31,2,4.0,17,7,10,9,No,3
2059,43,Male,Human Resources,Divorced,Development,Research Director,Travel_Rarely,18,4,3.0,42,4,4,3.0,1,Yes,22,1,32,1,4.0,12,2,6,14,No,4
2060,58,Female,Human Resources,Single,Human Resources,Healthcare Representative,Travel_Frequently,20,5,2.0,56,3,5,3.0,5,No,21,3,9,6,3.0,16,6,9,14,Yes,3
2061,52,Male,Life Sciences,Single,Human Resources,Human Resources,Travel_Frequently,16,2,3.0,99,3,2,1.0,1,Yes,11,2,8,5,3.0,14,12,5,8,No,2
2062,42,Male,Technical Degree,Married,Data Science,Research Scientist,Travel_Frequently,17,1,4.0,88,1,2,1.0,9,Yes,19,2,32,2,3.0,11,8,1,12,Yes,3
2063,43,Female,Marketing,Divorced,Sales,Human Resources,Travel_Rarely,16,1,2.0,35,4,1,1.0,5,Yes,24,2,32,0,3.0,9,3,14,6,No,3
2064,28,Female,Technical Degree,Divorced,Sales,Research Director,Non-Travel,19,4,3.0,52,2,1,4.0,1,Yes,23,1,6,4,4.0,12,14,3,0,No,4
2065,55,Female,Technical Degree,Divorced,Finance,Human Resources,Non-Travel,24,1,4.0,39,1,5,3.0,0,Yes,18,4,3,3,1.0,10,10,12,8,Yes,2
2066,19,Female,Medical,Married,Finance,Manufacturing Director,Non-Travel,24,1,3.0,80,2,2,3.0,6,No,19,1,27,4,2.0,2,5,13,2,No,2
2067,24,Female,Life Sciences,Divorced,Research & Development,Sales Executive,Travel_Rarely,8,4,2.0,48,2,2,3.0,2,Yes,15,2,22,0,2.0,9,8,10,13,Yes,2
2068,35,Female,Other,Divorced,Data Science,Sales Executive,Travel_Frequently,6,5,3.0,80,1,3,2.0,3,Yes,17,1,31,1,4.0,10,10,6,8,No,3
2069,44,Female,Human Resources,Married,Development,Healthcare Representative,Travel_Frequently,6,3,2.0,97,4,5,1.0,5,Yes,18,4,15,0,1.0,5,10,8,3,No,3
2070,51,Male,Human Resources,Single,Development,Research Scientist,Travel_Rarely,21,3,2.0,71,3,5,1.0,4,Yes,24,1,9,5,2.0,0,4,8,14,No,3
2071,44,Male,Life Sciences,Single,Data Science,Research Director,Travel_Rarely,29,2,3.0,86,1,3,1.0,3,Yes,22,3,13,5,1.0,5,11,11,8,No,3
2072,34,Male,Other,Married,Development,Healthcare Representative,Non-Travel,9,5,4.0,97,4,3,4.0,8,No,17,2,33,5,4.0,4,0,2,12,No,4
2073,41,Male,Human Resources,Divorced,Sales,Healthcare Representative,Non-Travel,4,2,,67,2,1,,5,Yes,14,2,23,2,3.0,6,2,0,14,No,3
2074,42,Male,Life Sciences,Married,Development,Research Scientist,Travel_Rarely,26,3,4.0,91,1,5,1.0,5,No,14,2,17,1,1.0,11,10,8,7,No,2
2075,24,Female,Human Resources,Single,Development,Sales Representative,Non-Travel,12,4,4.0,36,3,5,4.0,1,Yes,15,1,15,6,2.0,11,14,7,6,No,3
2076,23,Male,Technical Degree,Single,Data Science,Research Director,Travel_Frequently,28,1,3.0,79,3,3,1.0,5,Yes,23,1,24,5,2.0,6,8,6,3,No,4
2077,41,Male,Marketing,Married,Data Science,Sales Executive,Travel_Rarely,12,3,,81,2,4,2.0,6,No,10,1,7,6,2.0,1,2,5,8,No,2
2078,50,Male,Marketing,Married,Development,Research Scientist,Travel_Rarely,23,5,4.0,55,1,4,3.0,7,Yes,22,2,23,3,3.0,0,10,13,3,No,3
2079,46,Male,Human Resources,Single,Human Resources,Manufacturing Director,Travel_Frequently,17,3,1.0,55,3,1,4.0,7,Yes,20,1,19,3,1.0,17,10,14,0,No,2
2080,39,Male,Medical,Married,Data Science,Healthcare Representative,Travel_Frequently,15,5,4.0,48,1,4,1.0,8,No,17,2,29,6,1.0,11,9,9,5,No,2
2081,43,Male,Other,Single,Research & Development,Research Scientist,Travel_Frequently,9,5,1.0,38,3,4,3.0,9,Yes,11,1,19,0,2.0,6,1,6,3,No,1
2082,45,Male,Other,Married,Research & Development,Sales Executive,Non-Travel,7,5,3.0,90,2,4,4.0,2,No,15,2,17,5,1.0,18,3,10,9,No,2
2083,38,Female,Other,Married,Sales,Human Resources,Travel_Rarely,10,2,1.0,49,2,2,3.0,9,No,23,3,3,2,,2,4,8,2,No,2
2084,24,Female,Technical Degree,Married,Development,Sales Executive,Non-Travel,16,4,2.0,79,1,1,3.0,6,No,23,1,5,3,1.0,9,6,5,11,No,3
2085,34,Male,Other,Single,Human Resources,Manufacturing Director,Travel_Frequently,12,3,2.0,51,4,3,2.0,6,Yes,18,2,2,4,3.0,10,6,14,4,No,3
2086,37,Female,Marketing,Married,Sales,Research Scientist,Non-Travel,25,4,1.0,42,4,4,3.0,0,Yes,22,3,17,1,3.0,4,8,13,2,No,3
2087,58,Female,Technical Degree,Single,Development,Manufacturing Director,Travel_Frequently,7,1,2.0,41,2,2,4.0,7,No,12,3,17,4,4.0,1,12,13,10,No,2
2088,37,Female,Life Sciences,Single,Data Science,Research Director,Non-Travel,18,3,3.0,39,3,4,3.0,3,Yes,11,4,22,6,4.0,7,7,9,8,No,2
2089,39,Female,Other,Married,Research & Development,Research Director,Non-Travel,15,4,2.0,94,4,2,4.0,4,No,19,1,34,3,4.0,13,12,2,11,No,4
2090,45,Male,Other,Married,Finance,Human Resources,Travel_Frequently,6,4,1.0,59,2,1,3.0,5,Yes,14,2,5,3,1.0,7,14,12,5,No,1
2091,57,Female,Life Sciences,Single,Human Resources,Healthcare Representative,Non-Travel,26,1,3.0,37,3,4,1.0,2,No,20,4,25,0,3.0,5,1,13,14,No,3
2092,24,Female,Other,Single,Finance,Sales Representative,Travel_Rarely,12,5,2.0,50,3,2,2.0,4,Yes,18,1,20,0,3.0,0,11,2,2,No,3
2093,18,Female,Life Sciences,Divorced,Research & Development,Laboratory Technician,Non-Travel,11,3,3.0,51,4,5,1.0,9,No,15,3,23,5,3.0,0,7,3,4,No,4
2094,49,Male,Technical Degree,Single,Finance,Manufacturing Director,Non-Travel,20,3,1.0,47,2,5,2.0,4,Yes,23,1,14,6,2.0,7,7,9,7,No,3
2095,30,Male,Marketing,Divorced,Data Science,Human Resources,Travel_Rarely,3,1,2.0,95,3,2,4.0,0,No,17,2,26,1,1.0,10,4,12,13,No,2
2096,47,Male,Life Sciences,Divorced,Development,Sales Executive,Travel_Frequently,2,5,3.0,77,3,4,2.0,2,Yes,17,3,31,5,1.0,17,14,13,7,No,2
2097,40,Male,Medical,Divorced,Data Science,Research Scientist,Travel_Rarely,6,3,3.0,73,1,4,3.0,2,No,16,4,11,0,4.0,9,12,14,5,No,2
2098,36,Male,Life Sciences,Married,Finance,Healthcare Representative,Non-Travel,24,3,2.0,38,1,1,3.0,0,Yes,14,1,4,2,2.0,11,2,13,4,Yes,1
2099,49,Male,Other,Married,Data Science,Laboratory Technician,Travel_Frequently,22,3,3.0,96,4,1,1.0,6,Yes,11,1,6,1,2.0,19,8,9,14,Yes,2
2100,47,Male,Technical Degree,Single,Research & Development,Research Scientist,Non-Travel,25,5,3.0,83,1,3,2.0,0,No,23,4,21,2,3.0,15,11,7,4,Yes,3
2101,46,Female,Human Resources,Divorced,Human Resources,Sales Executive,Non-Travel,5,1,,55,2,1,4.0,6,Yes,24,1,26,5,4.0,4,6,9,0,No,3
2102,46,Female,Technical Degree,Married,Data Science,Laboratory Technician,Travel_Rarely,18,3,1.0,55,4,4,4.0,3,Yes,19,1,14,0,1.0,15,0,8,1,No,2
2103,47,Female,Human Resources,Married,Research & Development,Sales Executive,Travel_Rarely,16,4,1.0,63,4,3,3.0,8,Yes,19,1,34,1,2.0,11,7,13,14,No,2
2104,33,Male,Life Sciences,Married,Human Resources,Sales Executive,Travel_Frequently,8,5,1.0,37,1,1,4.0,6,Yes,14,3,25,5,3.0,5,9,7,11,No,2
2105,57,Male,Marketing,Married,Development,Sales Executive,Travel_Frequently,25,2,1.0,39,3,2,3.0,4,No,21,3,22,3,1.0,4,12,10,10,No,3
2106,36,Male,Medical,Married,Finance,Research Director,Travel_Frequently,26,1,1.0,77,2,5,3.0,6,Yes,16,2,12,5,3.0,0,4,9,3,No,2
2107,35,Male,Technical Degree,Divorced,Development,Laboratory Technician,Non-Travel,20,4,2.0,84,2,1,3.0,8,Yes,21,1,25,6,1.0,18,5,1,5,No,3
2108,18,Male,Other,Divorced,Sales,Sales Executive,Travel_Rarely,22,3,1.0,83,2,1,1.0,9,No,21,2,2,4,3.0,9,8,3,10,No,3
2109,31,Female,Human Resources,Divorced,Research & Development,Sales Representative,Travel_Rarely,11,2,3.0,69,4,2,1.0,5,Yes,16,3,28,3,1.0,13,9,3,6,No,3
2110,19,Female,Other,Divorced,Human Resources,Laboratory Technician,Travel_Rarely,10,1,2.0,44,2,4,3.0,0,No,20,1,1,2,4.0,2,14,11,0,Yes,3
2111,45,Male,Marketing,Single,Data Science,Research Director,Travel_Frequently,24,5,3.0,47,3,2,3.0,5,Yes,22,2,27,3,1.0,5,13,1,7,No,3
2112,47,Male,Human Resources,Divorced,Development,Manufacturing Director,Travel_Rarely,25,2,1.0,52,3,1,3.0,0,No,24,1,22,5,1.0,4,7,12,11,No,2
2113,55,Male,Technical Degree,Married,Human Resources,Manufacturing Director,Travel_Rarely,12,2,1.0,91,1,4,4.0,3,Yes,11,1,5,3,1.0,16,13,7,0,No,1
2114,21,Male,Life Sciences,Divorced,Research & Development,Healthcare Representative,Travel_Rarely,21,4,3.0,75,2,3,3.0,7,No,16,4,10,4,3.0,17,10,2,8,No,3
2115,18,Female,Other,Single,Sales,Manager,Travel_Frequently,28,1,3.0,68,4,1,3.0,4,No,15,2,33,6,2.0,11,13,1,14,No,3
2116,25,Male,Marketing,Married,Development,Sales Representative,Travel_Rarely,6,4,3.0,44,1,2,2.0,4,No,16,3,16,5,1.0,4,13,6,3,No,2
2117,46,Male,Technical Degree,Divorced,Finance,Manufacturing Director,Travel_Frequently,27,4,4.0,82,3,3,2.0,9,Yes,20,2,2,4,1.0,8,2,14,11,Yes,3
2118,56,Male,Technical Degree,Divorced,Human Resources,Research Director,Travel_Rarely,20,3,4.0,93,2,5,2.0,7,No,17,2,33,3,4.0,11,12,0,14,Yes,3
2119,20,Male,Technical Degree,Divorced,Finance,Manager,Travel_Rarely,5,5,4.0,92,3,3,2.0,7,Yes,13,2,21,4,1.0,19,4,14,6,No,2
2120,49,Female,Technical Degree,Married,Human Resources,Sales Executive,Travel_Rarely,23,2,4.0,45,1,2,3.0,0,No,10,4,28,3,4.0,8,3,5,10,No,2
2121,27,Male,Human Resources,Married,Human Resources,Sales Executive,Travel_Frequently,9,1,2.0,99,3,3,2.0,4,No,17,1,28,1,1.0,2,13,12,13,No,2
2122,27,Male,Technical Degree,Single,Research & Development,Human Resources,Travel_Frequently,26,5,1.0,95,2,2,4.0,4,No,17,3,4,3,3.0,0,0,12,5,No,2
2123,36,Female,Other,Married,Research & Development,Manager,Travel_Rarely,27,5,3.0,42,2,1,4.0,7,Yes,12,4,9,0,2.0,14,4,2,14,No,2
2124,51,Female,Marketing,Married,Research & Development,Research Director,Non-Travel,29,1,1.0,76,1,4,2.0,0,Yes,12,3,9,4,2.0,9,9,12,12,No,1
2125,50,Female,Human Resources,Divorced,Data Science,Sales Representative,Travel_Frequently,16,5,3.0,38,2,5,1.0,6,No,14,4,8,6,2.0,13,6,2,8,No,3
2126,40,Male,Technical Degree,Married,Human Resources,Manager,Travel_Frequently,22,3,1.0,92,3,4,4.0,6,No,23,1,20,4,3.0,6,0,14,13,No,3
2127,45,Male,Medical,Divorced,Development,Manufacturing Director,Travel_Rarely,14,5,,63,3,4,4.0,8,No,12,3,12,2,4.0,3,3,4,1,Yes,3
2128,49,Female,Medical,Divorced,Finance,Sales Representative,Non-Travel,22,3,4.0,58,4,4,2.0,1,No,24,2,9,6,2.0,4,5,13,14,No,3
2129,24,Female,Marketing,Married,Research & Development,Human Resources,Travel_Rarely,8,2,1.0,66,4,2,2.0,2,No,23,4,10,6,3.0,19,10,2,14,No,3
2130,46,Female,Life Sciences,Single,Research & Development,Sales Representative,Travel_Frequently,27,2,3.0,72,4,2,3.0,3,No,14,3,3,2,3.0,15,11,11,10,No,2
2131,25,Female,Life Sciences,Single,Finance,Sales Executive,Travel_Frequently,20,4,1.0,93,3,5,4.0,0,No,24,1,30,0,1.0,2,8,3,6,No,3
2132,18,Female,Human Resources,Married,Finance,Human Resources,Travel_Rarely,19,3,2.0,53,3,2,2.0,6,No,17,3,33,4,4.0,16,10,12,10,Yes,2
2133,20,Female,Human Resources,Single,Human Resources,Manufacturing Director,Travel_Rarely,14,2,2.0,63,1,2,,9,Yes,10,4,34,6,3.0,12,7,12,4,No,1
2134,41,Male,Human Resources,Divorced,Research & Development,Laboratory Technician,Non-Travel,7,5,1.0,77,4,2,3.0,2,No,11,1,32,4,4.0,5,1,14,12,Yes,1
